customer_id,customer_segment,customer_country,customer_state,customer_city,customer_zipcode,latitude,longitude,customer_country_key,customer_state_key,customer_city_key,customer_zipcode_key
5020,Corporate,EE. UU.,IL,Chicago,60657,41.9398613,-87.64652252,EE UU,IL,CHICAGO,60657
4314,Corporate,EE. UU.,CT,Enfield,6082,42.00019074,-72.59646606,EE UU,CT,ENFIELD,6082
3561,Consumer,Puerto Rico,PR,Caguas,725,18.28384781,-66.37060547,PUERTO RICO,PR,CAGUAS,725
8082,Consumer,Puerto Rico,PR,Caguas,725,18.25969124,-66.37050629,PUERTO RICO,PR,CAGUAS,725
11574,Consumer,EE. UU.,MO,Saint Louis,63129,38.48856354,-90.34738159,EE UU,MO,SAINT LOUIS,63129
986,Home Office,Puerto Rico,PR,Caguas,725,18.22757721,-66.04453278,PUERTO RICO,PR,CAGUAS,725
8939,Corporate,EE. UU.,NY,Staten Island,10312,40.54027557,-74.16858673,EE UU,NY,STATEN ISLAND,10312
1969,Corporate,EE. UU.,WI,La Crosse,54601,43.8122406,-91.24485779,EE UU,WI,LA CROSSE,54601
3804,Consumer,EE. UU.,MD,Hagerstown,21740,39.64164352,-77.71981812,EE UU,MD,HAGERSTOWN,21740
4588,Consumer,EE. UU.,FL,Tampa,33624,28.10211754,-82.51211548,EE UU,FL,TAMPA,33624
1768,Consumer,EE. UU.,NV,Las Vegas,89119,36.08593369,-115.1726379,EE UU,NV,LAS VEGAS,89119
294,Consumer,EE. UU.,DE,Newark,19711,38.93570709,-77.07935333,EE UU,DE,NEWARK,19711
18411,Consumer,EE. UU.,OR,Portland,97206,45.45874023,-122.5946426,EE UU,OR,PORTLAND,97206
683,Consumer,EE. UU.,TX,Harlingen,78550,26.18960762,-97.67753601,EE UU,TX,HARLINGEN,78550
1255,Consumer,EE. UU.,NY,New York,10032,40.83852005,-73.94216919,EE UU,NY,NEW YORK,10032
7777,Consumer,EE. UU.,CA,Rowland Heights,91748,34.1051712,-118.0531235,EE UU,CA,ROWLAND HEIGHTS,91748
16097,Home Office,Puerto Rico,PR,Caguas,725,18.24637032,-66.03705597,PUERTO RICO,PR,CAGUAS,725
19855,Home Office,Puerto Rico,PR,Caguas,725,18.28107834,-66.0370636,PUERTO RICO,PR,CAGUAS,725
9393,Home Office,Puerto Rico,PR,Caguas,725,18.24069595,-66.37062073,PUERTO RICO,PR,CAGUAS,725
4311,Home Office,Puerto Rico,PR,Caguas,725,18.21458244,-66.3706131,PUERTO RICO,PR,CAGUAS,725
19939,Consumer,Puerto Rico,PR,Caguas,725,18.22116661,-66.03705597,PUERTO RICO,PR,CAGUAS,725
6547,Consumer,Puerto Rico,PR,Caguas,725,18.28875351,-66.3706131,PUERTO RICO,PR,CAGUAS,725
8191,Consumer,Puerto Rico,PR,Caguas,725,18.28876495,-66.3705368,PUERTO RICO,PR,CAGUAS,725
419,Consumer,Puerto Rico,PR,Caguas,725,18.22758293,-66.04354858,PUERTO RICO,PR,CAGUAS,725
20473,Corporate,Puerto Rico,PR,Caguas,725,18.2743988,-66.0370636,PUERTO RICO,PR,CAGUAS,725
5918,Corporate,Puerto Rico,PR,Caguas,725,18.29688644,-66.37054443,PUERTO RICO,PR,CAGUAS,725
3410,Corporate,Puerto Rico,PR,Caguas,725,18.20859909,-66.37051392,PUERTO RICO,PR,CAGUAS,725
10163,Corporate,Puerto Rico,PR,Caguas,725,18.21525955,-66.37057495,PUERTO RICO,PR,CAGUAS,725
11640,Corporate,Puerto Rico,PR,Caguas,725,18.20320702,-66.37062073,PUERTO RICO,PR,CAGUAS,725
7696,Corporate,Puerto Rico,PR,Caguas,725,18.22489166,-66.37058258,PUERTO RICO,PR,CAGUAS,725
6155,Corporate,Puerto Rico,PR,Caguas,725,18.20797157,-66.3706131,PUERTO RICO,PR,CAGUAS,725
8163,Corporate,Puerto Rico,PR,Caguas,725,18.24150658,-66.37062073,PUERTO RICO,PR,CAGUAS,725
18346,Corporate,Puerto Rico,PR,Caguas,725,18.22955132,-66.0370636,PUERTO RICO,PR,CAGUAS,725
2072,Corporate,Puerto Rico,PR,Caguas,725,18.26760101,-66.37062073,PUERTO RICO,PR,CAGUAS,725
15300,Corporate,Puerto Rico,PR,Caguas,725,18.21668434,-66.03704834,PUERTO RICO,PR,CAGUAS,725
10833,Corporate,EE. UU.,MD,Dundalk,21222,39.2486496,-76.49282074,EE UU,MD,DUNDALK,21222
6868,Corporate,EE. UU.,MI,Detroit,48227,42.39807892,-83.20157623,EE UU,MI,DETROIT,48227
8557,Corporate,EE. UU.,PA,Lansdale,19446,40.21856308,-75.32538605,EE UU,PA,LANSDALE,19446
10010,Corporate,EE. UU.,AZ,Phoenix,85033,33.4926796,-112.2088623,EE UU,AZ,PHOENIX,85033
1038,Corporate,EE. UU.,CA,Highland,92346,34.1358223,-117.2209473,EE UU,CA,HIGHLAND,92346
2497,Consumer,EE. UU.,TX,Mesquite,75150,32.80532837,-96.62866211,EE UU,TX,MESQUITE,75150
8979,Consumer,EE. UU.,NM,Albuquerque,87111,35.13623428,-106.5444183,EE UU,NM,ALBUQUERQUE,87111
7030,Consumer,EE. UU.,GA,Alpharetta,30022,34.09928513,-84.21343231,EE UU,GA,ALPHARETTA,30022
7499,Consumer,EE. UU.,WA,Seattle,98115,47.67869949,-122.3217621,EE UU,WA,SEATTLE,98115
7756,Consumer,EE. UU.,CA,Daly City,94014,37.69022751,-122.4631653,EE UU,CA,DALY CITY,94014
3529,Consumer,EE. UU.,NY,Endicott,13760,42.07463837,-76.1240387,EE UU,NY,ENDICOTT,13760
3376,Consumer,EE. UU.,NY,Tonawanda,14150,43.01396942,-78.87906647,EE UU,NY,TONAWANDA,14150
6323,Consumer,EE. UU.,MA,Brighton,2135,42.34962845,-71.15328217,EE UU,MA,BRIGHTON,2135
2414,Consumer,EE. UU.,AZ,Mesa,85201,33.43081665,-111.8384018,EE UU,AZ,MESA,85201
6880,Consumer,EE. UU.,VA,Annandale,22003,38.82551575,-77.21334839,EE UU,VA,ANNANDALE,22003
12186,Consumer,EE. UU.,NY,Flushing,11355,40.76358032,-73.83003998,EE UU,NY,FLUSHING,11355
13442,Consumer,EE. UU.,TX,Laredo,78040,27.50863648,-99.50951386,EE UU,TX,LAREDO,78040
14153,Consumer,EE. UU.,CA,Porterville,93257,36.06955338,-119.0176849,EE UU,CA,PORTERVILLE,93257
10748,Consumer,EE. UU.,IL,Aurora,60504,41.72254562,-88.27864075,EE UU,IL,AURORA,60504
12768,Consumer,EE. UU.,CA,Placentia,92870,33.99459839,-117.9534302,EE UU,CA,PLACENTIA,92870
14811,Consumer,EE. UU.,NY,Bronx,10467,40.87185669,-73.86618805,EE UU,NY,BRONX,10467
10218,Corporate,EE. UU.,CA,Vallejo,94591,38.10829163,-122.2123947,EE UU,CA,VALLEJO,94591
1985,Corporate,EE. UU.,TX,San Antonio,78250,29.51912117,-98.68292236,EE UU,TX,SAN ANTONIO,78250
5069,Corporate,EE. UU.,FL,Hialeah,33015,25.82259941,-80.2803421,EE UU,FL,HIALEAH,33015
9715,Home Office,Puerto Rico,PR,Caguas,725,18.23178291,-66.37055206,PUERTO RICO,PR,CAGUAS,725
199,Home Office,Puerto Rico,PR,Caguas,725,18.24756813,-66.02526856,PUERTO RICO,PR,CAGUAS,725
5491,Home Office,Puerto Rico,PR,Caguas,725,18.22238922,-66.37059021,PUERTO RICO,PR,CAGUAS,725
9845,Home Office,Puerto Rico,PR,Caguas,725,18.25532341,-66.37062073,PUERTO RICO,PR,CAGUAS,725
6350,Home Office,Puerto Rico,PR,Caguas,725,18.23148537,-66.37054443,PUERTO RICO,PR,CAGUAS,725
348,Home Office,Puerto Rico,PR,Caguas,725,18.22519684,-66.0062027,PUERTO RICO,PR,CAGUAS,725
8818,Home Office,Puerto Rico,PR,Caguas,725,18.22530747,-66.37054443,PUERTO RICO,PR,CAGUAS,725
16306,Home Office,Puerto Rico,PR,Caguas,725,18.26864243,-66.03704834,PUERTO RICO,PR,CAGUAS,725
13168,Home Office,Puerto Rico,PR,Caguas,725,18.22393227,-66.03704834,PUERTO RICO,PR,CAGUAS,725
14398,Home Office,Puerto Rico,PR,Caguas,725,18.27011871,-66.0370636,PUERTO RICO,PR,CAGUAS,725
12788,Home Office,Puerto Rico,PR,Caguas,725,18.25542069,-66.0370636,PUERTO RICO,PR,CAGUAS,725
12088,Consumer,Puerto Rico,PR,Caguas,725,18.27907372,-66.37055969,PUERTO RICO,PR,CAGUAS,725
12258,Consumer,Puerto Rico,PR,Caguas,725,18.26982689,-66.37055206,PUERTO RICO,PR,CAGUAS,725
11278,Consumer,Puerto Rico,PR,Caguas,725,18.28707123,-66.37059784,PUERTO RICO,PR,CAGUAS,725
7062,Consumer,Puerto Rico,PR,Caguas,725,18.26926041,-66.37059021,PUERTO RICO,PR,CAGUAS,725
3167,Consumer,Puerto Rico,PR,Caguas,725,18.22997284,-66.37062073,PUERTO RICO,PR,CAGUAS,725
13233,Consumer,Puerto Rico,PR,Caguas,725,18.2632885,-66.03705597,PUERTO RICO,PR,CAGUAS,725
8535,Consumer,Puerto Rico,PR,Caguas,725,18.23513031,-66.37058258,PUERTO RICO,PR,CAGUAS,725
2864,Consumer,Puerto Rico,PR,Caguas,725,18.25398636,-66.37059784,PUERTO RICO,PR,CAGUAS,725
2535,Consumer,Puerto Rico,PR,Caguas,725,18.20448875,-66.3706131,PUERTO RICO,PR,CAGUAS,725
4528,Consumer,Puerto Rico,PR,Caguas,725,18.28007317,-66.37052918,PUERTO RICO,PR,CAGUAS,725
1706,Consumer,Puerto Rico,PR,Caguas,725,18.27681923,-66.37051392,PUERTO RICO,PR,CAGUAS,725
13924,Consumer,Puerto Rico,PR,Caguas,725,18.28346443,-66.03705597,PUERTO RICO,PR,CAGUAS,725
9790,Consumer,Puerto Rico,PR,Toa Alta,953,18.37145042,-66.20330811,PUERTO RICO,PR,TOA ALTA,953
14721,Consumer,Puerto Rico,PR,Caguas,725,18.21196747,-66.03705597,PUERTO RICO,PR,CAGUAS,725
4307,Consumer,Puerto Rico,PR,Caguas,725,18.20289612,-66.37062836,PUERTO RICO,PR,CAGUAS,725
6442,Consumer,Puerto Rico,PR,Caguas,725,18.2197361,-66.37062073,PUERTO RICO,PR,CAGUAS,725
12470,Consumer,Puerto Rico,PR,Caguas,725,18.27646637,-66.37049866,PUERTO RICO,PR,CAGUAS,725
11897,Consumer,Puerto Rico,PR,Caguas,725,18.2060318,-66.3706131,PUERTO RICO,PR,CAGUAS,725
10899,Corporate,EE. UU.,CA,Encinitas,92024,33.04647064,-117.2896729,EE UU,CA,ENCINITAS,92024
7661,Corporate,EE. UU.,TX,Dallas,75227,33.11410904,-97.02761841,EE UU,TX,DALLAS,75227
10105,Corporate,EE. UU.,OH,Zanesville,43701,39.9108696,-82.01207733,EE UU,OH,ZANESVILLE,43701
6982,Corporate,EE. UU.,CA,Canyon Country,91351,33.06914902,-116.5787964,EE UU,CA,CANYON COUNTRY,91351
9347,Corporate,EE. UU.,CA,Oxnard,93033,34.18786621,-119.1751251,EE UU,CA,OXNARD,93033
755,Consumer,EE. UU.,AZ,Tucson,85705,32.27850723,-110.9567795,EE UU,AZ,TUCSON,85705
2170,Consumer,EE. UU.,MI,Troy,48098,42.5804596,-83.15601349,EE UU,MI,TROY,48098
845,Consumer,EE. UU.,CA,Carlsbad,92009,33.14736939,-117.3473358,EE UU,CA,CARLSBAD,92009
1317,Consumer,EE. UU.,CA,Lake Forest,92630,38.55272675,-121.3966217,EE UU,CA,LAKE FOREST,92630
6704,Consumer,EE. UU.,OR,Oregon City,97045,45.35498428,-122.6026993,EE UU,OR,OREGON CITY,97045
11561,Consumer,EE. UU.,VA,Henrico,23233,37.66836166,-77.65823364,EE UU,VA,HENRICO,23233
10157,Consumer,EE. UU.,MI,Detroit,48205,42.42877197,-82.98252869,EE UU,MI,DETROIT,48205
768,Consumer,EE. UU.,CA,Indio,92201,37.38663864,-122.0335236,EE UU,CA,INDIO,92201
4554,Consumer,EE. UU.,MI,Saginaw,48601,43.40317917,-83.9552536,EE UU,MI,SAGINAW,48601
4661,Consumer,EE. UU.,TX,Weslaco,78596,26.14579964,-97.95825195,EE UU,TX,WESLACO,78596
4648,Consumer,EE. UU.,NJ,Jersey City,7305,40.70602036,-74.08685303,EE UU,NJ,JERSEY CITY,7305
11178,Consumer,EE. UU.,OR,Portland,97229,45.56987,-122.6761169,EE UU,OR,PORTLAND,97229
16044,Consumer,EE. UU.,NY,Brooklyn,11212,40.66080093,-73.92007446,EE UU,NY,BROOKLYN,11212
5911,Consumer,EE. UU.,MN,Burnsville,55337,44.74584961,-93.29014587,EE UU,MN,BURNSVILLE,55337
16304,Consumer,EE. UU.,AZ,Chandler,85225,33.32296753,-111.8416901,EE UU,AZ,CHANDLER,85225
12091,Consumer,EE. UU.,FL,Tampa,33624,28.10211754,-82.51211548,EE UU,FL,TAMPA,33624
13081,Consumer,EE. UU.,CA,Cupertino,95014,37.32278061,-122.062912,EE UU,CA,CUPERTINO,95014
13476,Consumer,EE. UU.,CA,San Francisco,94122,37.7617569,-122.4713516,EE UU,CA,SAN FRANCISCO,94122
7195,Consumer,EE. UU.,NJ,Newark,7105,40.72727966,-74.15975189,EE UU,NJ,NEWARK,7105
3220,Consumer,EE. UU.,CA,Sacramento,95828,38.50247574,-121.4231873,EE UU,CA,SACRAMENTO,95828
6899,Consumer,EE. UU.,NM,Albuquerque,87111,35.13623428,-106.5444183,EE UU,NM,ALBUQUERQUE,87111
10022,Consumer,EE. UU.,MO,O Fallon,63366,38.80664825,-90.70192719,EE UU,MO,O FALLON,63366
5297,Consumer,EE. UU.,CA,San Diego,92115,32.75856018,-117.0881882,EE UU,CA,SAN DIEGO,92115
14272,Corporate,EE. UU.,TX,Dallas,75227,32.77589798,-96.68588257,EE UU,TX,DALLAS,75227
20475,Corporate,EE. UU.,VA,Norfolk,23503,36.94200516,-76.24208069,EE UU,VA,NORFOLK,23503
5076,Corporate,EE. UU.,OH,Cleveland,44120,41.42013168,-81.72570038,EE UU,OH,CLEVELAND,44120
5538,Corporate,EE. UU.,CA,Livermore,94550,37.3900528,-121.4688492,EE UU,CA,LIVERMORE,94550
14274,Corporate,EE. UU.,CA,Ontario,91764,34.07656479,-117.61409,EE UU,CA,ONTARIO,91764
14066,Corporate,EE. UU.,OR,Bend,97701,44.07599258,-120.9686584,EE UU,OR,BEND,97701
20752,Consumer,EE. UU.,NY,Brooklyn,11238,40.67771912,-73.96311951,EE UU,NY,BROOKLYN,11238
18356,Consumer,EE. UU.,IL,Elmhurst,60126,41.90410233,-87.93784332,EE UU,IL,ELMHURST,60126
11620,Consumer,EE. UU.,CA,Los Angeles,90022,34.02387619,-118.1890717,EE UU,CA,LOS ANGELES,90022
18980,Consumer,EE. UU.,PA,York,17402,39.95331574,-76.64919281,EE UU,PA,YORK,17402
5410,Consumer,EE. UU.,CA,Pittsburg,94565,38.0260582,-121.8597946,EE UU,CA,PITTSBURG,94565
10494,Consumer,EE. UU.,NJ,East Brunswick,8816,40.41255188,-74.41832733,EE UU,NJ,EAST BRUNSWICK,8816
1821,Consumer,EE. UU.,OH,Columbus,43229,40.08982086,-82.99195862,EE UU,OH,COLUMBUS,43229
3076,Consumer,Puerto Rico,PR,Caguas,725,18.27892494,-66.37060547,PUERTO RICO,PR,CAGUAS,725
9783,Consumer,Puerto Rico,PR,Caguas,725,18.28681755,-66.37055206,PUERTO RICO,PR,CAGUAS,725
11118,Consumer,Puerto Rico,PR,Caguas,725,18.23320007,-66.37062073,PUERTO RICO,PR,CAGUAS,725
8487,Consumer,Puerto Rico,PR,Caguas,725,18.23904419,-66.37055206,PUERTO RICO,PR,CAGUAS,725
11668,Consumer,Puerto Rico,PR,Caguas,725,18.21025467,-66.3705368,PUERTO RICO,PR,CAGUAS,725
16455,Consumer,Puerto Rico,PR,Caguas,725,18.29012489,-66.0370636,PUERTO RICO,PR,CAGUAS,725
6035,Consumer,Puerto Rico,PR,Caguas,725,18.20520783,-66.37054443,PUERTO RICO,PR,CAGUAS,725
1928,Consumer,Puerto Rico,PR,Caguas,725,18.2548275,-66.37056732,PUERTO RICO,PR,CAGUAS,725
20638,Consumer,Puerto Rico,PR,Caguas,725,18.21998596,-66.03705597,PUERTO RICO,PR,CAGUAS,725
20382,Consumer,Puerto Rico,PR,Caguas,725,18.22744751,-66.03704834,PUERTO RICO,PR,CAGUAS,725
3314,Consumer,Puerto Rico,PR,Caguas,725,18.28863525,-66.37054443,PUERTO RICO,PR,CAGUAS,725
15341,Consumer,Puerto Rico,PR,Caguas,725,18.22335815,-66.03705597,PUERTO RICO,PR,CAGUAS,725
11824,Consumer,Puerto Rico,PR,Caguas,725,18.28714371,-66.37056732,PUERTO RICO,PR,CAGUAS,725
338,Consumer,Puerto Rico,PR,Caguas,725,18.3590126,-66.07814789,PUERTO RICO,PR,CAGUAS,725
6921,Consumer,Puerto Rico,PR,Caguas,725,18.23149109,-66.37056732,PUERTO RICO,PR,CAGUAS,725
2627,Consumer,Puerto Rico,PR,Caguas,725,18.29917717,-66.37059021,PUERTO RICO,PR,CAGUAS,725
17801,Consumer,Puerto Rico,PR,Caguas,725,18.21535492,-66.03704834,PUERTO RICO,PR,CAGUAS,725
15167,Consumer,Puerto Rico,PR,Caguas,725,18.27294159,-66.03705597,PUERTO RICO,PR,CAGUAS,725
18341,Consumer,Puerto Rico,PR,Caguas,725,18.29371071,-66.0370636,PUERTO RICO,PR,CAGUAS,725
9438,Consumer,Puerto Rico,PR,Caguas,725,18.23827171,-66.37055969,PUERTO RICO,PR,CAGUAS,725
11493,Consumer,Puerto Rico,PR,Caguas,725,18.23061943,-66.37057495,PUERTO RICO,PR,CAGUAS,725
2961,Consumer,Puerto Rico,PR,Caguas,725,18.28723526,-66.37049866,PUERTO RICO,PR,CAGUAS,725
2715,Consumer,Puerto Rico,PR,Caguas,725,18.29393578,-66.37056732,PUERTO RICO,PR,CAGUAS,725
5566,Consumer,Puerto Rico,PR,Caguas,725,18.26248741,-66.37057495,PUERTO RICO,PR,CAGUAS,725
2334,Consumer,Puerto Rico,PR,Caguas,725,18.23200226,-66.37055969,PUERTO RICO,PR,CAGUAS,725
8738,Consumer,Puerto Rico,PR,Caguas,725,18.20486641,-66.37059784,PUERTO RICO,PR,CAGUAS,725
4132,Consumer,Puerto Rico,PR,Caguas,725,18.24194908,-66.37056732,PUERTO RICO,PR,CAGUAS,725
11487,Consumer,Puerto Rico,PR,Caguas,725,18.20990562,-66.37050629,PUERTO RICO,PR,CAGUAS,725
9680,Consumer,Puerto Rico,PR,Caguas,725,18.20492554,-66.37055969,PUERTO RICO,PR,CAGUAS,725
5620,Consumer,Puerto Rico,PR,Caguas,725,18.22783852,-66.37059021,PUERTO RICO,PR,CAGUAS,725
1473,Consumer,Puerto Rico,PR,Caguas,725,18.29214859,-66.3706131,PUERTO RICO,PR,CAGUAS,725
8420,Consumer,Puerto Rico,PR,Caguas,725,18.24473572,-66.37051392,PUERTO RICO,PR,CAGUAS,725
13814,Corporate,EE. UU.,CA,Campbell,95008,37.28808594,-121.9490814,EE UU,CA,CAMPBELL,95008
3120,Corporate,EE. UU.,CO,Denver,80219,39.68975067,-105.0245895,EE UU,CO,DENVER,80219
6386,Corporate,EE. UU.,CA,Folsom,95630,38.70620346,-121.1699371,EE UU,CA,FOLSOM,95630
12656,Corporate,EE. UU.,CA,Salinas,93906,36.70795059,-121.6539993,EE UU,CA,SALINAS,93906
8696,Corporate,EE. UU.,DC,Washington,20009,38.91826248,-77.03946686,EE UU,DC,WASHINGTON,20009
8843,Corporate,EE. UU.,TX,Houston,77081,29.81940842,-95.26982117,EE UU,TX,HOUSTON,77081
3189,Corporate,EE. UU.,GA,Atlanta,30318,33.81632614,-84.44550324,EE UU,GA,ATLANTA,30318
15870,Corporate,EE. UU.,NC,Greensboro,27406,36.05080414,-79.79826355,EE UU,NC,GREENSBORO,27406
5699,Corporate,EE. UU.,CA,Sunnyvale,94087,39.48886871,-119.8384705,EE UU,CA,SUNNYVALE,94087
8445,Corporate,EE. UU.,OH,Hamilton,45011,39.53282929,-84.67163849,EE UU,OH,HAMILTON,45011
5544,Corporate,EE. UU.,CA,Tustin,92780,33.76548004,-117.8358231,EE UU,CA,TUSTIN,92780
1083,Corporate,EE. UU.,MA,Dorchester Center,2124,42.29180145,-71.0724411,EE UU,MA,DORCHESTER CENTER,2124
905,Corporate,EE. UU.,CA,Walnut,91789,33.9973526,-117.8689117,EE UU,CA,WALNUT,91789
5435,Corporate,EE. UU.,GA,Lawrenceville,30044,33.92560959,-84.06646729,EE UU,GA,LAWRENCEVILLE,30044
3908,Corporate,EE. UU.,NJ,Lakewood,8701,40.09635925,-74.21524048,EE UU,NJ,LAKEWOOD,8701
6672,Corporate,EE. UU.,FL,Fort Lauderdale,33324,26.0984993,-80.27095032,EE UU,FL,FORT LAUDERDALE,33324
13926,Corporate,EE. UU.,OR,Portland,97206,45.5698967,-122.6953888,EE UU,OR,PORTLAND,97206
14773,Corporate,EE. UU.,TX,El Paso,79924,31.89463425,-106.4120712,EE UU,TX,EL PASO,79924
18300,Corporate,EE. UU.,CA,National City,91950,32.68085861,-117.108902,EE UU,CA,NATIONAL CITY,91950
6934,Corporate,EE. UU.,OH,Middletown,45044,39.51057816,-84.4030838,EE UU,OH,MIDDLETOWN,45044
11414,Corporate,Puerto Rico,PR,Caguas,725,18.21141052,-66.37057495,PUERTO RICO,PR,CAGUAS,725
5722,Corporate,Puerto Rico,PR,Caguas,725,18.21597672,-66.37060547,PUERTO RICO,PR,CAGUAS,725
3040,Corporate,Puerto Rico,PR,Caguas,725,18.24617577,-66.37051392,PUERTO RICO,PR,CAGUAS,725
1802,Corporate,Puerto Rico,PR,Caguas,725,18.24613571,-66.37063599,PUERTO RICO,PR,CAGUAS,725
463,Corporate,Puerto Rico,PR,Caguas,725,18.22563362,-66.04745483,PUERTO RICO,PR,CAGUAS,725
1167,Corporate,Puerto Rico,PR,Caguas,725,18.27682877,-66.37052918,PUERTO RICO,PR,CAGUAS,725
19865,Corporate,Puerto Rico,PR,Caguas,725,18.29059219,-66.0370636,PUERTO RICO,PR,CAGUAS,725
4171,Corporate,Puerto Rico,PR,Caguas,725,18.24671936,-66.37058258,PUERTO RICO,PR,CAGUAS,725
1650,Corporate,EE. UU.,NJ,Princeton,8540,40.35742188,-74.64842224,EE UU,NJ,PRINCETON,8540
13090,Corporate,EE. UU.,FL,Orange Park,32073,30.16031838,-81.70098877,EE UU,FL,ORANGE PARK,32073
17825,Corporate,EE. UU.,CA,Salinas,93905,36.68344116,-121.6128922,EE UU,CA,SALINAS,93905
18130,Corporate,EE. UU.,CA,Huntington Park,90255,33.97763825,-118.2206879,EE UU,CA,HUNTINGTON PARK,90255
12814,Corporate,EE. UU.,GA,Roswell,30075,34.0256691,-84.35742188,EE UU,GA,ROSWELL,30075
13680,Corporate,EE. UU.,WI,Fond Du Lac,54935,43.78569031,-88.47438049,EE UU,WI,FOND DU LAC,54935
2978,Corporate,EE. UU.,CA,Bakersfield,93304,35.36254501,-119.0186996,EE UU,CA,BAKERSFIELD,93304
18086,Corporate,EE. UU.,PA,Philadelphia,19143,39.95672989,-75.19525909,EE UU,PA,PHILADELPHIA,19143
18614,Home Office,Puerto Rico,PR,Caguas,725,18.20761108,-66.0370636,PUERTO RICO,PR,CAGUAS,725
17137,Home Office,Puerto Rico,PR,Caguas,725,18.22630692,-66.0370636,PUERTO RICO,PR,CAGUAS,725
8833,Home Office,Puerto Rico,PR,Caguas,725,18.23978233,-66.3706131,PUERTO RICO,PR,CAGUAS,725
918,Corporate,Puerto Rico,PR,Caguas,725,18.24758339,-66.02626801,PUERTO RICO,PR,CAGUAS,725
5386,Corporate,EE. UU.,VA,Chesapeake,23322,36.87338257,-76.25468445,EE UU,VA,CHESAPEAKE,23322
8943,Home Office,EE. UU.,NV,Las Vegas,89110,36.18152618,-115.0874405,EE UU,NV,LAS VEGAS,89110
7785,Consumer,EE. UU.,MD,Fort Washington,20744,38.70825958,-77.01537323,EE UU,MD,FORT WASHINGTON,20744
1775,Consumer,EE. UU.,VA,Virginia Beach,23464,36.80849838,-76.20897675,EE UU,VA,VIRGINIA BEACH,23464
8256,Home Office,EE. UU.,AZ,Phoenix,85009,33.45198822,-112.1262131,EE UU,AZ,PHOENIX,85009
2671,Consumer,EE. UU.,OR,Portland,97223,45.44815064,-122.7694931,EE UU,OR,PORTLAND,97223
8320,Consumer,Puerto Rico,PR,Caguas,725,18.26099014,-66.37050629,PUERTO RICO,PR,CAGUAS,725
4134,Home Office,Puerto Rico,PR,Caguas,725,18.28227425,-66.37062836,PUERTO RICO,PR,CAGUAS,725
4879,Consumer,EE. UU.,OR,Beaverton,97007,45.43399048,-122.8325806,EE UU,OR,BEAVERTON,97007
10381,Consumer,EE. UU.,CA,Long Beach,90805,33.85028458,-118.1952133,EE UU,CA,LONG BEACH,90805
7165,Home Office,Puerto Rico,PR,Caguas,725,18.2804718,-66.37059784,PUERTO RICO,PR,CAGUAS,725
10873,Corporate,Puerto Rico,PR,Caguas,725,18.28275681,-66.37051392,PUERTO RICO,PR,CAGUAS,725
8326,Home Office,EE. UU.,OR,Oregon City,97045,45.35929489,-122.6099319,EE UU,OR,OREGON CITY,97045
4952,Consumer,EE. UU.,CA,Long Beach,90804,33.76884842,-118.189537,EE UU,CA,LONG BEACH,90804
14896,Consumer,EE. UU.,CA,San Pablo,94806,38.00057983,-122.3207321,EE UU,CA,SAN PABLO,94806
13902,Consumer,EE. UU.,NC,Lenoir,28645,36.11019898,-81.52600861,EE UU,NC,LENOIR,28645
7748,Consumer,EE. UU.,CA,Long Beach,90804,33.86135101,-118.1989517,EE UU,CA,LONG BEACH,90804
6031,Consumer,EE. UU.,OR,Portland,97206,45.56972122,-122.6962585,EE UU,OR,PORTLAND,97206
12453,Consumer,EE. UU.,MI,Taylor,48180,43.56250763,-83.8993454,EE UU,MI,TAYLOR,48180
9527,Consumer,EE. UU.,CA,Napa,94558,38.33678055,-122.2619247,EE UU,CA,NAPA,94558
18235,Consumer,EE. UU.,TX,Fort Worth,76106,32.8013916,-97.3302536,EE UU,TX,FORT WORTH,76106
17273,Consumer,EE. UU.,WA,Redmond,98052,47.67527008,-122.123558,EE UU,WA,REDMOND,98052
16091,Consumer,EE. UU.,IL,Mount Prospect,60056,42.04998016,-87.96906281,EE UU,IL,MOUNT PROSPECT,60056
11628,Consumer,EE. UU.,NV,Las Vegas,89119,36.13629532,-115.162056,EE UU,NV,LAS VEGAS,89119
20639,Consumer,EE. UU.,TX,Richardson,75080,32.27331924,-95.93034363,EE UU,TX,RICHARDSON,75080
15635,Consumer,EE. UU.,NY,New York,10031,40.82476044,-73.94992065,EE UU,NY,NEW YORK,10031
4081,Consumer,EE. UU.,TX,Dallas,75228,32.81010819,-96.68649292,EE UU,TX,DALLAS,75228
20275,Consumer,EE. UU.,VA,Richmond,23223,37.58353806,-77.52039337,EE UU,VA,RICHMOND,23223
16160,Consumer,EE. UU.,GA,Douglasville,30135,33.59896469,-84.83889771,EE UU,GA,DOUGLASVILLE,30135
16248,Consumer,EE. UU.,TN,Hendersonville,37075,36.29242706,-86.61682892,EE UU,TN,HENDERSONVILLE,37075
18597,Consumer,EE. UU.,HI,Honolulu,96822,21.30562019,-157.8386993,EE UU,HI,HONOLULU,96822
11692,Consumer,EE. UU.,OH,Dayton,45424,39.88864136,-84.07601166,EE UU,OH,DAYTON,45424
3054,Consumer,EE. UU.,CA,Compton,90220,33.89582443,-118.2425995,EE UU,CA,COMPTON,90220
1743,Consumer,EE. UU.,LA,New Orleans,70119,29.96966934,-90.09384918,EE UU,LA,NEW ORLEANS,70119
